DateTime,Accelerometer x,y,z,Temperature,Lux,Humidity,Proximity,Pressure,Altitude,Roll,Pitch 
2018-10-18 3:4:39.000,0.52,0.30,-9.23,21.64,17.00,43.67,0.82,102826.14,-135.11,178.17,-3.20
2018-10-18 3:4:40.500,0.31,-0.04,-9.21,21.63,19.00,43.68,0.82,102818.99,-134.47,-179.77,-1.91
2018-10-18 3:4:40.000,0.90,0.13,-9.82,21.63,19.00,43.66,0.82,102814.31,-134.05,179.23,-5.24
2018-10-18 3:4:41.500,1.01,0.21,-9.22,21.64,17.00,43.67,0.82,102812.36,-133.87,178.70,-6.23
2018-10-18 3:4:41.000,0.87,0.18,-8.78,21.64,17.00,43.68,0.82,102820.63,-134.62,178.83,-5.67
2018-10-18 3:4:42.500,0.52,-0.11,-8.95,21.64,19.00,43.67,0.82,102823.38,-134.87,-179.34,-3.31
2018-10-18 3:4:42.000,0.28,0.08,-9.31,21.64,20.00,43.69,0.82,102824.22,-134.94,179.54,-1.71
2018-10-18 3:4:43.500,0.13,-0.13,-9.77,21.64,19.00,43.68,0.82,102823.38,-134.87,-179.23,-0.79
2018-10-18 3:4:43.000,0.03,0.01,-10.08,21.63,17.00,43.68,0.82,102833.61,-135.79,179.96,-0.16
2018-10-18 3:4:44.500,0.29,-0.20,-10.12,21.63,17.00,43.67,0.82,102830.02,-135.46,-178.87,-1.63
2018-10-18 3:4:44.000,0.52,-0.17,-9.42,21.64,19.00,43.67,0.82,102837.16,-136.11,-178.96,-3.14
2018-10-18 3:4:45.500,0.65,0.34,-9.02,21.63,19.00,43.68,0.82,102830.02,-135.46,177.89,-4.13
2018-10-18 3:4:45.000,0.63,0.35,-9.06,21.63,17.00,43.68,0.82,102830.02,-135.46,177.77,-3.99
2018-10-18 3:4:46.500,0.92,-0.01,-9.19,21.64,19.00,43.68,0.82,102828.89,-135.36,-179.95,-5.72
2018-10-18 3:4:46.000,0.71,0.04,-9.19,21.63,17.00,43.66,0.82,102825.34,-135.04,179.77,-4.41
2018-10-18 3:4:47.500,0.40,-0.14,-9.21,21.63,20.00,43.69,0.82,102813.48,-133.98,-179.12,-2.50
2018-10-18 3:4:47.000,0.52,0.45,-9.45,21.62,17.00,43.68,0.82,102807.14,-133.40,177.29,-3.13
2018-10-18 3:4:48.500,0.16,0.01,-9.19,21.63,19.00,43.69,0.82,102810.73,-133.73,179.95,-1.02
2018-10-18 3:4:48.000,-0.15,0.10,-9.16,21.63,20.00,43.68,0.82,102806.05,-133.31,179.41,0.96
2018-10-18 3:4:49.500,-0.01,-0.09,-9.54,21.64,17.00,43.67,0.82,102806.84,-133.38,-179.50,0.06
2018-10-18 3:4:49.000,0.22,-0.04,-9.05,21.63,19.00,43.67,0.82,102813.48,-133.98,-179.77,-1.39
2018-10-18 3:4:50.500,0.59,0.11,-9.00,21.63,17.00,43.67,0.82,102813.48,-133.98,179.28,-3.77
2018-10-18 3:4:50.000,1.07,0.25,-9.31,21.63,17.00,43.68,0.82,102813.48,-133.98,178.48,-6.57
2018-10-18 3:4:51.500,1.09,0.09,-9.49,21.63,19.00,43.68,0.82,102818.99,-134.47,179.49,-6.56
2018-10-18 3:4:51.000,1.23,0.21,-9.23,21.63,17.00,43.67,0.82,102811.56,-133.80,178.71,-7.56
2018-10-18 3:4:52.500,0.95,0.37,-9.22,21.62,17.00,43.69,0.82,102812.66,-133.90,177.69,-5.87
2018-10-18 3:4:52.000,0.85,0.06,-8.71,21.63,19.00,43.69,0.82,102821.75,-134.72,179.64,-5.59
2018-10-18 3:4:53.500,0.80,0.23,-9.35,21.63,19.00,43.67,0.82,102828.09,-135.29,178.60,-4.86
2018-10-18 3:4:53.000,0.79,0.25,-9.74,21.63,19.00,43.67,0.82,102841.88,-136.53,178.55,-4.61
2018-10-18 3:4:54.500,0.28,0.21,-9.44,21.64,17.00,43.69,0.82,102842.67,-136.60,178.73,-1.69
2018-10-18 3:4:54.000,0.18,0.18,-9.17,21.63,17.00,43.71,0.82,102847.38,-137.03,178.88,-1.14
2018-10-18 3:4:55.500,-0.06,0.08,-9.07,21.63,19.00,43.69,0.82,102847.38,-137.03,179.53,0.36
2018-10-18 3:4:55.000,-0.01,-0.03,-9.77,21.64,17.00,43.69,0.82,102853.69,-137.59,-179.84,0.06
2018-10-18 3:4:56.500,0.27,0.33,-9.77,21.63,17.00,43.69,0.82,102854.81,-137.69,178.10,-1.57
2018-10-18 3:4:56.000,1.34,0.34,-10.97,21.63,20.00,43.71,0.82,102854.81,-137.69,178.26,-6.97
2018-10-18 3:4:57.500,1.22,0.25,-9.60,21.63,17.00,43.67,0.82,102849.30,-137.20,178.53,-7.22
2018-10-18 3:4:57.000,0.93,0.10,-9.12,21.63,19.00,43.68,0.82,102844.63,-136.78,179.41,-5.82
2018-10-18 3:4:58.500,0.69,0.18,-9.18,21.64,17.00,43.71,0.82,102828.89,-135.36,178.88,-4.30
2018-10-18 3:4:58.000,0.65,0.20,-8.90,21.63,19.00,43.69,0.82,102816.24,-134.22,178.72,-4.19
2018-10-18 3:4:59.500,0.34,-0.01,-9.47,21.64,19.00,43.69,0.82,102806.84,-133.38,-179.96,-2.03
2018-10-18 3:4:59.000,0.11,0.05,-9.59,21.63,17.00,43.69,0.82,102794.20,-132.24,179.73,-0.69
2018-10-18 3:5:0.500,0.06,0.08,-9.36,21.63,17.00,43.68,0.82,102802.46,-132.98,179.54,-0.35
2018-10-18 3:5:0.000,0.09,0.05,-9.80,21.63,19.00,43.68,0.82,102788.69,-131.74,179.73,-0.50
2018-10-18 3:5:1.500,0.37,0.11,-9.20,21.63,19.00,43.69,0.82,102786.76,-131.57,179.30,-2.33
2018-10-18 3:5:1.000,0.55,0.32,-8.74,21.64,17.00,43.69,0.82,102793.08,-132.14,177.94,-3.57
2018-10-18 3:5:2.500,0.53,0.12,-9.04,21.63,17.00,43.69,0.82,102786.76,-131.57,179.22,-3.33
2018-10-18 3:5:2.000,0.17,0.28,-8.84,21.63,17.00,43.68,0.82,102786.76,-131.57,178.21,-1.12
2018-10-18 3:5:3.500,0.83,0.15,-9.42,21.63,19.00,43.69,0.82,102797.78,-132.56,179.08,-5.06
2018-10-18 3:5:3.000,0.78,-0.01,-9.74,21.63,19.00,43.69,0.82,102814.31,-134.05,-179.96,-4.55
2018-10-18 3:5:4.500,0.81,0.00,-9.04,21.64,17.00,43.71,0.82,102823.38,-134.87,180.01,-5.15
2018-10-18 3:5:4.000,0.81,0.10,-9.44,21.63,17.00,43.68,0.82,102824.50,-134.97,179.43,-4.93
2018-10-18 3:5:5.500,0.91,0.45,-9.22,21.63,17.00,43.68,0.82,102832.77,-135.71,177.22,-5.63
2018-10-18 3:5:5.000,0.69,0.18,-9.13,21.64,17.00,43.68,0.82,102837.16,-136.11,178.87,-4.32
2018-10-18 3:5:6.500,0.47,0.27,-8.80,21.63,17.00,43.69,0.82,102841.88,-136.53,178.27,-3.05
2018-10-18 3:5:6.000,0.25,0.17,-9.45,21.63,17.00,43.71,0.82,102843.80,-136.70,178.97,-1.51
2018-10-18 3:5:7.500,0.04,-0.10,-9.57,21.63,17.00,43.69,0.82,102847.38,-137.03,-179.44,-0.23
2018-10-18 3:5:7.000,-0.21,0.05,-10.34,21.64,17.00,43.68,0.82,102848.18,-137.10,179.75,1.17
2018-10-18 3:5:8.500,0.40,0.18,-9.83,21.63,19.00,43.69,0.82,102847.38,-137.03,178.95,-2.34
2018-10-18 3:5:8.000,0.43,-0.04,-9.53,21.62,17.00,43.70,0.82,102845.72,-136.88,-179.78,-2.59
2018-10-18 3:5:9.500,0.56,0.28,-9.33,21.62,19.00,43.68,0.82,102837.45,-136.13,178.31,-3.41
2018-10-18 3:5:9.000,1.18,0.19,-9.47,21.63,19.00,43.71,0.82,102833.61,-135.79,178.85,-7.09
2018-10-18 3:5:10.500,0.83,0.34,-9.15,21.63,17.00,43.71,0.82,102830.85,-135.54,177.91,-5.20
2018-10-18 3:5:10.000,0.45,0.34,-9.26,21.62,17.00,43.69,0.82,102823.67,-134.89,177.94,-2.78
2018-10-18 3:5:11.500,0.38,0.21,-9.34,21.64,17.00,43.68,0.82,102826.14,-135.11,178.72,-2.35
2018-10-18 3:5:11.000,-0.31,0.04,-9.06,21.63,19.00,43.71,0.82,102821.75,-134.72,179.77,1.94
2018-10-18 3:5:12.500,0.12,0.23,-9.65,21.64,17.00,43.69,0.82,102823.38,-134.87,178.65,-0.74
2018-10-18 3:5:12.000,-0.08,-0.27,-9.72,21.63,17.00,43.68,0.82,102827.27,-135.22,-178.43,0.45
2018-10-18 3:5:13.500,0.23,0.28,-9.76,21.64,19.00,43.72,0.82,102823.38,-134.87,178.38,-1.35
2018-10-18 3:5:13.000,0.41,0.08,-9.02,21.64,20.00,43.69,0.82,102815.12,-134.12,179.53,-2.61
2018-10-18 3:5:14.500,1.08,0.42,-9.39,21.63,17.00,43.71,0.82,102816.24,-134.22,177.44,-6.57
2018-10-18 3:5:14.000,1.32,0.03,-10.08,21.64,19.00,43.71,0.82,102812.36,-133.87,179.85,-7.47
2018-10-18 3:5:15.500,0.81,-0.09,-9.42,21.63,17.00,43.69,0.82,102811.56,-133.80,-179.49,-4.94
2018-10-18 3:5:15.000,0.92,-0.07,-9.23,21.64,19.00,43.71,0.82,102806.84,-133.38,-179.60,-5.69
2018-10-18 3:5:16.500,0.80,0.22,-9.10,21.63,17.00,43.69,0.82,102803.30,-133.06,178.63,-4.99
2018-10-18 3:5:16.000,1.05,0.36,-9.47,21.63,17.00,43.69,0.82,102799.70,-132.73,177.81,-6.34
2018-10-18 3:5:17.500,1.03,0.14,-9.11,21.63,20.00,43.71,0.82,102796.95,-132.49,179.11,-6.48
2018-10-18 3:5:17.000,1.15,0.36,-9.06,21.63,19.00,43.68,0.82,102797.78,-132.56,177.71,-7.22
2018-10-18 3:5:18.500,0.81,0.25,-8.96,21.63,17.00,43.69,0.82,102807.97,-133.48,178.42,-5.19
2018-10-18 3:5:18.000,0.34,-0.11,-9.08,21.63,19.00,43.68,0.82,102803.30,-133.06,-179.29,-2.17
2018-10-18 3:5:19.500,-0.23,-0.11,-9.19,21.63,19.00,43.67,0.82,102811.56,-133.80,-179.36,1.43
2018-10-18 3:5:19.000,-0.63,-0.11,-8.95,21.64,17.00,43.70,0.82,102824.22,-134.94,-179.34,4.04
2018-10-18 3:5:20.500,-0.64,-0.04,-9.51,21.64,17.00,43.68,0.82,102828.89,-135.36,-179.78,3.86
2018-10-18 3:5:20.000,-0.22,-0.04,-9.27,21.64,19.00,43.68,0.82,102831.65,-135.61,-179.78,1.36
2018-10-18 3:5:21.500,0.51,0.04,-9.28,21.63,19.00,43.68,0.82,102841.88,-136.53,179.78,-3.13
2018-10-18 3:5:21.000,1.26,0.35,-9.46,21.64,20.00,43.70,0.82,102837.99,-136.18,177.87,-7.61
2018-10-18 3:5:22.500,1.04,0.27,-9.33,21.63,17.00,43.68,0.82,102844.63,-136.78,178.37,-6.38
2018-10-18 3:5:22.000,1.49,0.31,-9.80,21.63,17.00,43.68,0.82,102841.88,-136.53,178.22,-8.67
2018-10-18 3:5:23.500,1.06,0.17,-9.67,21.64,17.00,43.68,0.82,102845.42,-136.85,178.99,-6.27
2018-10-18 3:5:23.000,0.48,0.11,-9.41,21.63,17.00,43.68,0.82,102850.14,-137.27,179.31,-2.91
2018-10-18 3:5:24.500,0.33,0.15,-9.45,21.63,17.00,43.68,0.82,102852.89,-137.52,179.08,-1.97
2018-10-18 3:5:24.000,0.20,0.00,-9.57,21.63,19.00,43.67,0.82,102847.38,-137.03,180.01,-1.20
2018-10-18 3:5:25.500,0.73,0.12,-9.94,21.63,19.00,43.68,0.82,102841.88,-136.53,179.30,-4.19
2018-10-18 3:5:25.000,1.13,0.29,-9.82,21.63,17.00,43.68,0.82,102835.53,-135.96,178.34,-6.56
2018-10-18 3:5:26.500,1.17,0.26,-9.59,21.64,17.00,43.68,0.82,102828.89,-135.36,178.47,-6.95
2018-10-18 3:5:26.000,0.80,0.28,-9.24,21.64,17.00,43.67,0.82,102823.38,-134.87,178.29,-4.97
2018-10-18 3:5:27.500,0.59,0.04,-9.13,21.63,17.00,43.67,0.82,102810.73,-133.73,179.77,-3.72
2018-10-18 3:5:27.000,0.22,-0.15,-9.28,21.63,17.00,43.69,0.82,102802.46,-132.98,-179.07,-1.36
2018-10-18 3:5:28.500,-0.09,0.19,-9.07,21.64,17.00,43.68,0.82,102809.61,-133.63,178.80,0.54
2018-10-18 3:5:28.000,0.09,0.45,-9.64,21.64,17.00,43.68,0.82,102802.17,-132.96,177.34,-0.51
2018-10-18 3:5:29.500,0.08,0.08,-9.17,21.63,19.00,43.67,0.82,102795.03,-132.31,179.53,-0.48
2018-10-18 3:5:29.000,0.02,-0.12,-9.50,21.63,19.00,43.68,0.82,102799.70,-132.73,-179.26,-0.12
2018-10-18 3:5:30.500,0.56,-0.06,-9.49,21.63,19.00,43.68,0.82,102795.03,-132.31,-179.67,-3.35
2018-10-18 3:5:30.000,0.40,0.35,-9.28,21.63,17.00,43.68,0.82,102802.46,-132.98,177.83,-2.48
2018-10-18 3:5:31.500,1.02,0.17,-8.98,21.64,17.00,43.68,0.82,102804.09,-133.13,178.91,-6.51
2018-10-18 3:5:31.000,1.45,0.25,-9.37,21.63,19.00,43.67,0.82,102800.54,-132.81,178.49,-8.77
2018-10-18 3:5:32.500,1.46,0.34,-9.58,21.63,17.00,43.69,0.82,102807.97,-133.48,177.95,-8.64
2018-10-18 3:5:32.000,1.11,-0.08,-9.38,21.64,17.00,43.67,0.82,102815.12,-134.12,-179.55,-6.76
2018-10-18 3:5:33.500,0.31,-0.10,-9.19,21.62,17.00,43.66,0.82,102820.92,-134.64,-179.42,-1.91
2018-10-18 3:5:33.000,0.02,0.15,-9.25,21.64,19.00,43.66,0.82,102828.89,-135.36,179.06,-0.12
2018-10-18 3:5:34.500,-0.07,0.12,-9.45,21.63,17.00,43.68,0.82,102828.09,-135.29,179.26,0.41
2018-10-18 3:5:34.000,0.13,0.02,-9.62,21.63,17.00,43.67,0.82,102833.61,-135.79,179.90,-0.80
2018-10-18 3:5:35.500,0.28,-0.03,-9.65,21.64,17.00,43.67,0.82,102837.16,-136.11,-179.84,-1.65
2018-10-18 3:5:35.000,0.65,0.11,-10.21,21.63,19.00,43.67,0.82,102836.36,-136.03,179.37,-3.65
2018-10-18 3:5:36.500,0.81,0.04,-9.90,21.64,17.00,43.69,0.82,102842.67,-136.60,179.79,-4.70
2018-10-18 3:5:36.000,0.81,-0.04,-9.52,21.63,17.00,43.67,0.82,102839.11,-136.28,-179.78,-4.89
2018-10-18 3:5:37.500,0.44,0.07,-9.83,21.63,20.00,43.66,0.82,102839.11,-136.28,179.62,-2.57
2018-10-18 3:5:37.000,0.71,0.09,-9.47,21.64,19.00,43.68,0.82,102842.67,-136.60,179.49,-4.28
2018-10-18 3:5:38.500,0.40,0.14,-9.47,21.63,17.00,43.67,0.82,102830.85,-135.54,179.14,-2.43
2018-10-18 3:5:38.000,0.23,0.08,-9.10,21.62,17.00,43.67,0.82,102829.19,-135.39,179.53,-1.45
2018-10-18 3:5:39.500,0.43,0.38,-9.25,21.63,19.00,43.66,0.82,102822.58,-134.79,177.64,-2.67
2018-10-18 3:5:39.000,0.38,0.12,-9.27,21.64,17.00,43.68,0.82,102820.63,-134.62,179.24,-2.37
2018-10-18 3:5:40.500,0.88,0.30,-9.45,21.63,19.00,43.66,0.82,102814.31,-134.05,178.21,-5.32
2018-10-18 3:5:40.000,1.25,0.29,-9.96,21.64,17.00,43.69,0.82,102809.61,-133.63,178.36,-7.12
2018-10-18 3:5:41.500,1.44,0.22,-9.64,21.64,17.00,43.66,0.82,102804.09,-133.13,178.70,-8.48
2018-10-18 3:5:41.000,1.09,0.07,-9.78,21.63,19.00,43.67,0.82,102800.54,-132.81,179.62,-6.37
2018-10-18 3:5:42.500,0.61,-0.15,-9.45,21.63,19.00,43.66,0.82,102802.46,-132.98,-179.08,-3.71
2018-10-18 3:5:42.000,0.22,-0.05,-9.47,21.64,19.00,43.67,0.82,102806.84,-133.38,-179.72,-1.33
2018-10-18 3:5:43.500,-0.36,0.40,-8.68,21.63,17.00,43.65,0.82,102803.30,-133.06,177.36,2.40
2018-10-18 3:5:43.000,-0.28,0.05,-8.03,21.63,17.00,43.67,0.82,102811.56,-133.80,179.67,1.98
2018-10-18 3:5:44.500,-0.27,0.09,-8.90,21.62,19.00,43.66,0.82,102812.66,-133.90,179.46,1.73
2018-10-18 3:5:44.000,0.14,0.06,-10.01,21.63,17.00,43.67,0.82,102825.34,-135.04,179.68,-0.82
2018-10-18 3:5:45.500,0.60,-0.11,-9.99,21.63,17.00,43.66,0.82,102833.61,-135.79,-179.35,-3.46
2018-10-18 3:5:45.000,0.49,0.04,-9.63,21.63,19.00,43.66,0.82,102838.28,-136.21,179.79,-2.91
2018-10-18 3:5:46.500,0.38,0.32,-9.11,21.64,19.00,43.68,0.82,102843.50,-136.68,178.03,-2.41
2018-10-18 3:5:46.000,0.83,0.30,-9.00,21.64,19.00,43.66,0.82,102839.92,-136.35,178.12,-5.29
2018-10-18 3:5:47.500,1.35,0.30,-9.84,21.63,17.00,43.66,0.82,102833.61,-135.79,178.28,-7.81
2018-10-18 3:5:47.000,1.51,0.08,-9.67,21.63,19.00,43.67,0.82,102835.53,-135.96,179.56,-8.89
2018-10-18 3:5:48.500,0.98,0.15,-9.08,21.64,19.00,43.67,0.82,102831.65,-135.61,179.05,-6.14
2018-10-18 3:5:48.000,0.85,0.05,-8.91,21.63,17.00,43.66,0.82,102819.83,-134.55,179.71,-5.47
2018-10-18 3:5:49.500,0.88,0.15,-9.09,21.64,17.00,43.68,0.82,102810.44,-133.70,179.05,-5.54
2018-10-18 3:5:49.000,0.89,0.16,-9.17,21.64,17.00,43.67,0.82,102818.70,-134.44,179.00,-5.55
2018-10-18 3:5:50.500,0.51,0.27,-9.08,21.63,19.00,43.66,0.82,102806.05,-133.31,178.32,-3.20
2018-10-18 3:5:50.000,0.15,0.28,-9.06,21.63,17.00,43.67,0.82,102808.80,-133.55,178.26,-0.97
2018-10-18 3:5:51.500,-0.07,-0.17,-8.44,21.63,17.00,43.68,0.82,102807.97,-133.48,-178.84,0.46
2018-10-18 3:5:51.000,0.05,-0.12,-9.72,21.64,20.00,43.66,0.82,102812.36,-133.87,-179.28,-0.28
2018-10-18 3:5:52.500,-0.17,0.02,-9.57,21.64,17.00,43.65,0.82,102812.36,-133.87,179.90,1.03
2018-10-18 3:5:52.000,0.26,0.00,-10.17,21.64,19.00,43.68,0.82,102824.22,-134.94,180.01,-1.46
2018-10-18 3:5:53.500,0.52,0.10,-9.90,21.64,17.00,43.66,0.82,102828.89,-135.36,179.46,-2.99
2018-10-18 3:5:53.000,0.67,0.32,-9.35,21.64,19.00,43.64,0.82,102828.89,-135.36,178.08,-4.10
2018-10-18 3:5:54.500,0.97,0.33,-9.28,21.64,17.00,43.67,0.82,102831.65,-135.61,178.00,-5.95
2018-10-18 3:5:54.000,0.88,0.31,-9.30,21.63,17.00,43.66,0.82,102828.09,-135.29,178.13,-5.41
2018-10-18 3:5:55.500,0.80,-0.13,-9.27,21.64,17.00,43.67,0.82,102831.65,-135.61,-179.18,-4.96
2018-10-18 3:5:55.000,0.20,0.22,-9.66,21.63,19.00,43.65,0.82,102833.61,-135.79,178.71,-1.19
2018-10-18 3:5:56.500,0.24,-0.32,-9.92,21.63,20.00,43.67,0.82,102830.85,-135.54,-178.19,-1.38
2018-10-18 3:5:56.000,-0.05,0.42,-9.86,21.63,19.00,43.66,0.82,102838.28,-136.21,177.56,0.28
2018-10-18 3:5:57.500,0.45,-0.11,-10.20,21.64,17.00,43.67,0.82,102839.92,-136.35,-179.42,-2.53
2018-10-18 3:5:57.000,0.41,0.23,-9.29,21.64,19.00,43.66,0.82,102837.16,-136.11,178.60,-2.54
2018-10-18 3:5:58.500,0.87,0.18,-9.32,21.64,19.00,43.67,0.82,102831.65,-135.61,178.89,-5.34
2018-10-18 3:5:58.000,0.85,0.28,-9.49,21.63,17.00,43.66,0.82,102824.50,-134.97,178.34,-5.13
2018-10-18 3:5:59.500,0.95,0.33,-10.08,21.64,17.00,43.66,0.82,102820.63,-134.62,178.16,-5.37
2018-10-18 3:5:59.000,1.06,0.16,-9.06,21.63,19.00,43.65,0.82,102810.73,-133.73,178.98,-6.69
2018-10-18 3:6:0.500,0.76,0.22,-8.99,21.64,19.00,43.67,0.82,102809.61,-133.63,178.61,-4.81
2018-10-18 3:6:0.000,0.67,0.02,-8.65,21.63,17.00,43.66,0.82,102792.27,-132.07,179.89,-4.43
2018-10-18 3:6:1.500,0.71,0.05,-8.96,21.64,17.00,43.66,0.82,102798.58,-132.63,179.71,-4.53
2018-10-18 3:6:1.000,0.32,0.11,-9.67,21.64,17.00,43.66,0.82,102804.09,-133.13,179.33,-1.87
2018-10-18 3:6:2.500,0.60,-0.02,-9.84,21.64,19.00,43.67,0.82,102812.36,-133.87,-179.90,-3.51
2018-10-18 3:6:2.000,0.24,0.16,-9.45,21.63,17.00,43.67,0.82,102827.27,-135.22,179.03,-1.45
2018-10-18 3:6:3.500,0.31,0.09,-9.61,21.63,17.00,43.66,0.82,102830.85,-135.54,179.50,-1.83
2018-10-18 3:6:3.000,0.19,0.17,-9.45,21.64,19.00,43.67,0.82,102835.23,-135.93,178.97,-1.16
2018-10-18 3:6:4.500,0.05,-0.02,-9.16,21.63,19.00,43.67,0.82,102836.36,-136.03,-179.89,-0.30
2018-10-18 3:6:4.000,0.26,0.01,-9.37,21.63,17.00,43.66,0.82,102832.77,-135.71,179.95,-1.58
2018-10-18 3:6:5.500,0.67,0.11,-9.70,21.64,17.00,43.68,0.82,102831.65,-135.61,179.33,-3.95
2018-10-18 3:6:5.000,1.29,0.18,-9.94,21.63,17.00,43.67,0.82,102824.50,-134.97,178.96,-7.41
2018-10-18 3:6:6.500,1.48,0.10,-9.42,21.64,19.00,43.68,0.82,102818.70,-134.44,179.43,-8.90
2018-10-18 3:6:6.000,0.98,0.47,-8.97,21.64,17.00,43.68,0.82,102810.44,-133.70,177.02,-6.21
2018-10-18 3:6:7.500,0.73,0.21,-8.22,21.64,17.00,43.68,0.82,102799.41,-132.71,178.54,-5.06
2018-10-18 3:6:7.000,0.43,0.20,-8.70,21.63,17.00,43.68,0.82,102797.78,-132.56,178.69,-2.84
2018-10-18 3:6:8.500,0.37,0.10,-9.23,21.64,19.00,43.67,0.82,102782.05,-131.15,179.42,-2.32
2018-10-18 3:6:8.000,0.39,0.03,-10.09,21.63,17.00,43.67,0.82,102795.03,-132.31,179.85,-2.23
2018-10-18 3:6:9.500,0.15,-0.01,-10.25,21.63,17.00,43.67,0.82,102816.24,-134.22,-179.96,-0.86
2018-10-18 3:6:9.000,0.29,0.05,-9.83,21.63,19.00,43.66,0.82,102822.58,-134.79,179.73,-1.67
2018-10-18 3:6:10.500,0.12,0.18,-9.24,21.63,19.00,43.66,0.82,102835.53,-135.96,178.89,-0.77
2018-10-18 3:6:10.000,0.75,0.16,-9.44,21.63,19.00,43.68,0.82,102841.88,-136.53,179.02,-4.53
2018-10-18 3:6:11.500,0.77,0.03,-9.28,21.64,17.00,43.68,0.82,102845.42,-136.85,179.84,-4.72
2018-10-18 3:6:11.000,0.79,0.14,-9.50,21.64,17.00,43.67,0.82,102850.94,-137.35,179.15,-4.73
2018-10-18 3:6:12.500,0.16,0.01,-9.04,21.63,19.00,43.67,0.82,102850.14,-137.27,179.95,-1.03
2018-10-18 3:6:12.000,0.31,0.00,-9.77,21.63,19.00,43.67,0.82,102841.04,-136.46,180.01,-1.80
2018-10-18 3:6:13.500,0.32,0.16,-9.38,21.63,17.00,43.67,0.82,102841.88,-136.53,179.02,-1.93
2018-10-18 3:6:13.000,0.34,0.11,-9.27,21.63,19.00,43.69,0.82,102841.88,-136.53,179.30,-2.13
2018-10-18 3:6:14.500,0.54,0.19,-9.24,21.63,17.00,43.67,0.82,102836.36,-136.03,178.83,-3.32
2018-10-18 3:6:14.000,1.01,0.43,-8.77,21.63,16.00,43.67,0.82,102828.09,-135.29,177.20,-6.53
2018-10-18 3:6:15.500,0.85,0.09,-9.08,21.64,17.00,43.67,0.82,102820.63,-134.62,179.47,-5.36
2018-10-18 3:6:15.000,0.52,0.35,-9.37,21.63,20.00,43.67,0.82,102819.83,-134.55,177.85,-3.16
2018-10-18 3:6:16.500,0.56,0.08,-9.12,21.64,19.00,43.68,0.82,102813.19,-133.95,179.53,-3.49
2018-10-18 3:6:16.000,0.47,-0.04,-9.57,21.63,20.00,43.67,0.82,102796.95,-132.49,-179.78,-2.81
2018-10-18 3:6:17.500,0.80,0.10,-9.63,21.63,17.00,43.68,0.82,102800.54,-132.81,179.44,-4.72
2018-10-18 3:6:17.000,1.04,0.19,-9.22,21.64,19.00,43.67,0.82,102790.31,-131.89,178.82,-6.46
2018-10-18 3:6:18.500,0.84,0.22,-9.04,21.63,19.00,43.67,0.82,102783.17,-131.25,178.62,-5.32
2018-10-18 3:6:18.000,0.66,0.22,-8.72,21.64,19.00,43.68,0.82,102784.80,-131.39,178.57,-4.34
2018-10-18 3:6:19.500,0.45,-0.06,-8.93,21.63,17.00,43.67,0.82,102780.42,-131.00,-179.64,-2.89
2018-10-18 3:6:19.000,0.62,0.03,-9.34,21.63,17.00,43.68,0.82,102795.03,-132.31,179.84,-3.81
2018-10-18 3:6:20.500,0.63,0.27,-9.34,21.63,19.00,43.67,0.82,102806.05,-133.31,178.37,-3.87
2018-10-18 3:6:20.000,0.49,0.11,-8.82,21.64,17.00,43.67,0.82,102806.84,-133.38,179.33,-3.17
2018-10-18 3:6:21.500,0.33,0.19,-8.95,21.63,17.00,43.67,0.82,102817.07,-134.30,178.79,-2.08
2018-10-18 3:6:21.000,0.18,0.12,-9.45,21.63,19.00,43.67,0.82,102819.83,-134.55,179.26,-1.10
2018-10-18 3:6:22.500,0.47,-0.21,-9.43,21.63,19.00,43.68,0.82,102825.34,-135.04,-178.73,-2.85
2018-10-18 3:6:22.000,0.41,0.15,-9.75,21.65,17.00,43.70,0.82,102830.55,-135.51,179.11,-2.42
2018-10-18 3:6:23.500,0.79,0.04,-9.74,21.64,17.00,43.69,0.82,102839.92,-136.35,179.79,-4.61
2018-10-18 3:6:23.000,0.02,0.16,-9.10,21.63,19.00,43.68,0.82,102843.80,-136.70,178.99,-0.12
2018-10-18 3:6:24.500,0.34,0.16,-9.20,21.63,19.00,43.71,0.82,102850.14,-137.27,179.00,-2.15
2018-10-18 3:6:24.000,0.37,-0.04,-9.13,21.63,17.00,43.69,0.82,102846.55,-136.95,-179.77,-2.34
2018-10-18 3:6:25.500,0.47,0.45,-9.70,21.63,17.00,43.69,0.82,102843.80,-136.70,177.36,-2.77
2018-10-18 3:6:25.000,0.81,0.27,-9.61,21.63,19.00,43.68,0.82,102846.55,-136.95,178.41,-4.84
2018-10-18 3:6:26.500,0.78,0.11,-9.71,21.63,19.00,43.69,0.82,102844.63,-136.78,179.39,-4.57
2018-10-18 3:6:26.000,0.86,0.17,-9.62,21.63,19.00,43.69,0.82,102844.63,-136.78,178.99,-5.12
2018-10-18 3:6:27.500,0.78,0.12,-9.88,21.64,17.00,43.69,0.82,102831.65,-135.61,179.29,-4.49
2018-10-18 3:6:27.000,0.66,0.28,-9.54,21.63,19.00,43.68,0.82,102825.34,-135.04,178.35,-3.96
2018-10-18 3:6:28.500,0.48,-0.01,-9.38,21.63,17.00,43.69,0.82,102819.83,-134.55,-179.95,-2.92
2018-10-18 3:6:28.000,0.11,0.18,-9.13,21.62,19.00,43.69,0.82,102798.88,-132.66,178.87,-0.72
