DateTime,Accelerometer x,y,z,Temperature,Lux,Humidity,Proximity,Pressure,Altitude,Roll,Pitch 
2018-10-20 17:25:55.500,0.64,0.08,-9.51,22.72,17.00,46.62,0.82,103063.74,-156.50,179.55,-3.86
2018-10-20 17:25:56.000,0.62,0.12,-9.62,22.71,19.00,46.62,0.82,103062.94,-156.43,179.27,-3.70
2018-10-20 17:25:56.500,0.74,0.11,-9.76,22.73,17.00,46.61,0.82,103065.41,-156.65,179.34,-4.32
2018-10-20 17:25:57.000,0.57,0.15,-9.35,22.72,19.00,46.62,0.82,103060.98,-156.25,179.07,-3.46
2018-10-20 17:25:57.500,0.59,0.03,-9.24,22.71,17.00,46.63,0.82,103057.41,-155.93,179.84,-3.68
2018-10-20 17:25:58.000,0.53,0.12,-9.14,22.72,19.00,46.64,0.82,103064.57,-156.57,179.23,-3.30
2018-10-20 17:25:58.500,0.61,0.11,-8.98,22.72,17.00,46.62,0.82,103056.30,-155.83,179.28,-3.91
2018-10-20 17:25:59.000,0.61,0.06,-9.42,22.72,19.00,46.62,0.82,103056.30,-155.83,179.66,-3.73
2018-10-20 17:25:59.500,0.60,0.05,-9.31,22.72,19.00,46.62,0.82,103064.57,-156.57,179.72,-3.71
2018-10-20 17:26:0.000,0.67,0.10,-9.27,22.72,19.00,46.62,0.82,103059.05,-156.08,179.42,-4.14
2018-10-20 17:26:0.500,0.60,0.11,-9.54,22.72,17.00,46.62,0.82,103061.81,-156.33,179.38,-3.62
2018-10-20 17:26:1.000,0.51,0.19,-9.18,22.72,19.00,46.61,0.82,103058.22,-156.00,178.82,-3.17
2018-10-20 17:26:1.500,0.65,0.13,-9.28,22.72,19.00,46.64,0.82,103061.81,-156.33,179.19,-4.01
2018-10-20 17:26:2.000,0.54,0.07,-9.58,22.72,17.00,46.62,0.82,103058.22,-156.00,179.61,-3.21
2018-10-20 17:26:2.500,0.52,0.11,-9.41,22.71,17.00,46.62,0.82,103053.83,-155.61,179.31,-3.15
2018-10-20 17:26:3.000,0.50,0.29,-9.54,22.72,17.00,46.61,0.82,103059.05,-156.08,178.29,-2.99
2018-10-20 17:26:3.500,0.56,0.02,-9.20,22.72,19.00,46.61,0.82,103064.57,-156.57,179.89,-3.46
2018-10-20 17:26:4.000,0.59,0.26,-9.52,22.72,17.00,46.63,0.82,103064.57,-156.57,178.46,-3.57
2018-10-20 17:26:4.500,0.60,0.12,-9.50,22.72,17.00,46.62,0.82,103064.57,-156.57,179.26,-3.63
2018-10-20 17:26:5.000,0.65,0.11,-9.23,22.71,17.00,46.62,0.82,103062.94,-156.43,179.36,-4.03
2018-10-20 17:26:5.500,0.51,0.12,-9.28,22.72,20.00,46.63,0.82,103061.81,-156.33,179.24,-3.13
2018-10-20 17:26:6.000,0.37,0.14,-9.29,22.72,20.00,46.62,0.82,103059.05,-156.08,179.13,-2.30
2018-10-20 17:26:6.500,0.44,0.07,-9.67,22.72,17.00,46.62,0.82,103058.22,-156.00,179.62,-2.61
2018-10-20 17:26:7.000,0.73,0.09,-9.56,22.72,17.00,46.63,0.82,103058.22,-156.00,179.50,-4.35
2018-10-20 17:26:7.500,0.50,0.06,-9.42,22.72,20.00,46.63,0.82,103059.05,-156.08,179.66,-3.03
2018-10-20 17:26:8.000,0.63,0.13,-9.02,22.72,17.00,46.61,0.82,103063.74,-156.50,179.16,-4.01
2018-10-20 17:26:8.500,0.71,0.09,-9.23,22.72,17.00,46.62,0.82,103059.05,-156.08,179.48,-4.39
2018-10-20 17:26:9.000,0.58,0.07,-9.58,22.72,19.00,46.62,0.82,103058.22,-156.00,179.61,-3.49
2018-10-20 17:26:9.500,0.69,0.10,-9.37,22.72,17.00,46.61,0.82,103063.74,-156.50,179.43,-4.21
2018-10-20 17:26:10.000,0.66,0.11,-9.28,22.72,19.00,46.62,0.82,103067.33,-156.82,179.30,-4.07
2018-10-20 17:26:10.500,0.59,0.21,-9.22,22.72,18.00,46.62,0.82,103059.05,-156.08,178.70,-3.69
2018-10-20 17:26:11.000,0.17,0.13,-9.25,22.72,20.00,46.62,0.82,103061.81,-156.33,179.18,-1.07
2018-10-20 17:26:11.500,0.91,0.12,-9.66,22.73,19.00,46.62,0.82,103059.88,-156.15,179.27,-5.38
2018-10-20 17:26:12.000,0.55,0.14,-9.67,22.72,17.00,46.61,0.82,103053.53,-155.58,179.16,-3.23
2018-10-20 17:26:12.500,0.51,0.14,-9.22,22.73,18.00,46.62,0.82,103059.88,-156.15,179.12,-3.15
2018-10-20 17:26:13.000,0.43,0.15,-9.46,22.72,19.00,46.62,0.82,103058.22,-156.00,179.09,-2.61
2018-10-20 17:26:13.500,0.71,0.12,-9.33,22.73,20.00,46.63,0.82,103065.41,-156.65,179.25,-4.34
2018-10-20 17:26:14.000,0.46,0.11,-9.15,22.72,20.00,46.64,0.82,103059.05,-156.08,179.35,-2.88
2018-10-20 17:26:14.500,0.51,0.14,-9.35,22.72,17.00,46.61,0.82,103055.45,-155.75,179.13,-3.11
2018-10-20 17:26:15.000,0.51,0.20,-9.19,22.72,17.00,46.62,0.82,103058.22,-156.00,178.76,-3.16
2018-10-20 17:26:15.500,0.58,0.02,-9.23,22.72,19.00,46.63,0.82,103061.81,-156.33,179.89,-3.62
2018-10-20 17:26:16.000,0.51,0.07,-9.63,22.72,17.00,46.62,0.82,103058.22,-156.00,179.61,-3.02
2018-10-20 17:26:16.500,0.51,0.04,-9.22,22.72,17.00,46.64,0.82,103063.74,-156.50,179.78,-3.15
2018-10-20 17:26:17.000,0.55,0.12,-9.56,22.72,20.00,46.64,0.82,103059.05,-156.08,179.27,-3.27
2018-10-20 17:26:17.500,0.46,0.11,-9.35,22.72,17.00,46.64,0.82,103063.74,-156.50,179.31,-2.82
2018-10-20 17:26:18.000,0.57,-0.01,-9.19,22.72,20.00,46.61,0.82,103055.45,-155.75,-179.95,-3.52
2018-10-20 17:26:18.500,0.61,0.03,-9.46,22.72,17.00,46.62,0.82,103061.81,-156.33,179.84,-3.71
2018-10-20 17:26:19.000,0.51,0.22,-9.51,22.73,20.00,46.62,0.82,103057.13,-155.90,178.69,-3.05
2018-10-20 17:26:19.500,0.61,0.17,-9.47,22.72,20.00,46.61,0.82,103064.57,-156.57,178.97,-3.70
2018-10-20 17:26:20.000,0.71,0.11,-9.36,22.73,20.00,46.63,0.82,103066.20,-156.72,179.37,-4.33
2018-10-20 17:26:20.500,0.77,0.06,-9.32,22.71,17.00,46.63,0.82,103054.66,-155.68,179.66,-4.70
2018-10-20 17:26:21.000,0.63,0.18,-9.76,22.72,17.00,46.63,0.82,103059.05,-156.08,178.94,-3.71
2018-10-20 17:26:21.500,0.69,0.06,-9.45,22.72,17.00,46.62,0.82,103067.33,-156.82,179.66,-4.17
2018-10-20 17:26:22.000,0.52,0.08,-8.95,22.73,20.00,46.62,0.82,103065.41,-156.65,179.52,-3.31
2018-10-20 17:26:22.500,0.53,0.12,-9.49,22.72,19.00,46.63,0.82,103055.45,-155.75,179.26,-3.18
2018-10-20 17:26:23.000,0.53,0.04,-9.03,22.72,17.00,46.61,0.82,103059.05,-156.08,179.77,-3.34
2018-10-20 17:26:23.500,0.61,0.14,-9.23,22.73,20.00,46.62,0.82,103063.45,-156.47,179.12,-3.80
2018-10-20 17:26:24.000,0.58,0.07,-9.28,22.72,19.00,46.62,0.82,103055.45,-155.75,179.60,-3.60
2018-10-20 17:26:24.500,0.77,0.04,-9.43,22.71,19.00,46.63,0.82,103057.41,-155.93,179.78,-4.65
2018-10-20 17:26:25.000,0.54,0.10,-9.19,22.72,17.00,46.62,0.82,103067.33,-156.82,179.42,-3.34
2018-10-20 17:26:25.500,0.48,0.11,-9.21,22.72,17.00,46.64,0.82,103061.81,-156.33,179.36,-2.98
2018-10-20 17:26:26.000,0.73,0.03,-9.23,22.72,20.00,46.61,0.82,103058.22,-156.00,179.83,-4.51
2018-10-20 17:26:26.500,0.54,0.18,-9.82,22.72,17.00,46.62,0.82,103050.77,-155.33,178.95,-3.13
2018-10-20 17:26:27.000,0.56,0.11,-9.38,22.72,17.00,46.62,0.82,103059.05,-156.08,179.31,-3.39
2018-10-20 17:26:27.500,0.70,0.08,-9.61,22.71,19.00,46.63,0.82,103062.94,-156.43,179.56,-4.16
2018-10-20 17:26:28.000,0.54,0.14,-9.27,22.71,17.00,46.62,0.82,103060.17,-156.18,179.13,-3.31
2018-10-20 17:26:28.500,0.54,0.13,-9.49,22.72,20.00,46.63,0.82,103056.30,-155.83,179.20,-3.23
2018-10-20 17:26:29.000,0.54,0.07,-9.48,22.72,18.00,46.62,0.82,103061.81,-156.33,179.61,-3.24
2018-10-20 17:26:29.500,0.56,0.18,-9.59,22.72,19.00,46.61,0.82,103058.22,-156.00,178.93,-3.32
2018-10-20 17:26:30.000,0.52,0.12,-9.20,22.72,20.00,46.62,0.82,103055.45,-155.75,179.24,-3.22
2018-10-20 17:26:30.500,0.52,0.05,-9.70,22.72,18.00,46.63,0.82,103058.22,-156.00,179.73,-3.05
2018-10-20 17:26:31.000,0.71,0.11,-9.42,22.71,17.00,46.62,0.82,103062.94,-156.43,179.31,-4.31
2018-10-20 17:26:31.500,0.67,0.10,-9.27,22.73,19.00,46.63,0.82,103062.64,-156.40,179.42,-4.14
2018-10-20 17:26:32.000,0.68,0.08,-9.37,22.72,20.00,46.63,0.82,103063.74,-156.50,179.54,-4.15
2018-10-20 17:26:32.500,0.54,0.11,-9.49,22.71,17.00,46.62,0.82,103053.83,-155.61,179.38,-3.23
2018-10-20 17:26:33.000,0.61,0.07,-9.23,22.72,17.00,46.61,0.82,103064.57,-156.57,179.60,-3.80
2018-10-20 17:26:33.500,0.51,0.11,-9.39,22.72,20.00,46.62,0.82,103058.22,-156.00,179.31,-3.10
2018-10-20 17:26:34.000,0.56,0.11,-9.45,22.71,17.00,46.63,0.82,103051.90,-155.43,179.32,-3.37
2018-10-20 17:26:34.500,0.56,0.15,-9.62,22.73,19.00,46.62,0.82,103065.41,-156.65,179.10,-3.31
2018-10-20 17:26:35.000,0.53,0.11,-9.46,22.73,17.00,46.61,0.82,103059.88,-156.15,179.32,-3.19
2018-10-20 17:26:35.500,0.57,0.25,-9.30,22.72,19.00,46.62,0.82,103063.74,-156.50,178.48,-3.48
2018-10-20 17:26:36.000,0.49,0.09,-9.59,22.72,17.00,46.61,0.82,103056.30,-155.83,179.50,-2.92
2018-10-20 17:26:36.500,0.77,0.20,-9.56,22.71,17.00,46.62,0.82,103062.11,-156.35,178.81,-4.58
2018-10-20 17:26:37.000,0.61,0.07,-9.32,22.72,18.00,46.62,0.82,103061.81,-156.33,179.60,-3.76
2018-10-20 17:26:37.500,0.56,0.11,-9.47,22.72,20.00,46.61,0.82,103060.98,-156.25,179.38,-3.36
2018-10-20 17:26:38.000,0.57,0.11,-9.27,22.72,19.00,46.61,0.82,103061.81,-156.33,179.36,-3.55
2018-10-20 17:26:38.500,0.87,0.07,-9.31,22.72,19.00,46.61,0.82,103056.30,-155.83,179.60,-5.35
2018-10-20 17:26:39.000,0.55,0.15,-9.03,22.72,17.00,46.61,0.82,103061.81,-156.33,179.04,-3.46
2018-10-20 17:26:39.500,0.68,0.09,-9.20,22.72,19.00,46.61,0.82,103063.74,-156.50,179.48,-4.23
2018-10-20 17:26:40.000,0.52,0.09,-9.20,22.72,19.00,46.62,0.82,103063.74,-156.50,179.48,-3.22
2018-10-20 17:26:40.500,0.62,0.15,-9.69,22.72,17.00,46.60,0.82,103060.98,-156.25,179.11,-3.67
2018-10-20 17:26:41.000,0.55,0.10,-9.29,22.72,17.00,46.62,0.82,103055.45,-155.75,179.42,-3.36
2018-10-20 17:26:41.500,0.56,0.11,-9.90,22.72,17.00,46.61,0.82,103060.98,-156.25,179.35,-3.21
2018-10-20 17:26:42.000,0.49,0.12,-9.15,22.72,20.00,46.60,0.82,103061.81,-156.33,179.23,-3.06
2018-10-20 17:26:42.500,0.57,0.06,-9.39,22.71,19.00,46.61,0.82,103059.34,-156.10,179.66,-3.50
2018-10-20 17:26:43.000,0.44,0.12,-9.22,22.72,17.00,46.61,0.82,103059.05,-156.08,179.24,-2.73
2018-10-20 17:26:43.500,0.65,0.13,-9.21,22.72,18.00,46.64,0.82,103064.57,-156.57,179.18,-4.05
2018-10-20 17:26:44.000,0.59,0.10,-9.60,22.72,20.00,46.61,0.82,103063.74,-156.50,179.44,-3.54
2018-10-20 17:26:44.500,0.61,0.12,-9.57,22.72,19.00,46.62,0.82,103059.05,-156.08,179.27,-3.67
2018-10-20 17:26:45.000,0.58,0.12,-9.40,22.72,20.00,46.61,0.82,103059.05,-156.08,179.25,-3.56
2018-10-20 17:26:45.500,0.62,0.14,-9.59,22.72,17.00,46.62,0.82,103056.30,-155.83,179.15,-3.72
2018-10-20 17:26:46.000,0.65,0.15,-9.66,22.72,20.00,46.61,0.82,103056.30,-155.83,179.10,-3.86
2018-10-20 17:26:46.500,0.57,0.11,-9.49,22.71,19.00,46.61,0.82,103051.90,-155.43,179.38,-3.46
2018-10-20 17:26:47.000,0.52,0.06,-9.16,22.72,17.00,46.61,0.82,103060.98,-156.25,179.65,-3.23
2018-10-20 17:26:47.500,0.58,0.07,-9.38,22.72,17.00,46.61,0.82,103064.57,-156.57,179.60,-3.57
2018-10-20 17:26:48.000,0.59,0.09,-9.30,22.72,17.00,46.60,0.82,103058.22,-156.00,179.48,-3.65
2018-10-20 17:26:48.500,0.60,0.09,-9.54,22.71,19.00,46.60,0.82,103062.94,-156.43,179.50,-3.62
2018-10-20 17:26:49.000,0.51,0.17,-9.17,22.72,17.00,46.62,0.82,103056.30,-155.83,178.94,-3.17
2018-10-20 17:26:49.500,0.50,0.27,-9.54,22.72,17.00,46.61,0.82,103061.81,-156.33,178.40,-2.99
2018-10-20 17:26:50.000,0.65,0.08,-9.39,22.72,20.00,46.62,0.82,103064.57,-156.57,179.55,-3.97
2018-10-20 17:26:50.500,0.60,0.11,-9.14,22.72,19.00,46.61,0.82,103060.98,-156.25,179.29,-3.78
2018-10-20 17:26:51.000,0.45,0.19,-9.10,22.72,17.00,46.61,0.82,103058.22,-156.00,178.81,-2.83
2018-10-20 17:26:52.500,0.75,0.06,-9.14,22.72,17.00,46.62,0.82,103058.22,-156.00,179.65,-4.67
2018-10-20 17:26:52.000,0.55,0.14,-9.67,22.72,19.00,46.60,0.82,103064.57,-156.57,179.16,-3.23
2018-10-20 17:26:53.500,0.73,0.05,-9.78,22.71,19.00,46.61,0.82,103057.41,-155.93,179.73,-4.26
2018-10-20 17:26:53.000,0.59,0.29,-9.68,22.72,17.00,46.60,0.82,103064.57,-156.57,178.31,-3.51
2018-10-20 17:26:54.500,0.76,0.11,-9.30,22.72,17.00,46.60,0.82,103058.22,-156.00,179.36,-4.65
2018-10-20 17:26:54.000,0.58,0.11,-9.20,22.73,20.00,46.61,0.82,103062.64,-156.40,179.30,-3.64
2018-10-20 17:26:55.500,0.66,0.11,-9.21,22.72,19.00,46.60,0.82,103059.05,-156.08,179.30,-4.11
2018-10-20 17:26:55.000,0.49,0.12,-8.97,22.73,17.00,46.60,0.82,103057.13,-155.90,179.22,-3.12
2018-10-20 17:26:56.500,0.69,0.27,-9.24,22.72,17.00,46.60,0.82,103063.74,-156.50,178.35,-4.27
2018-10-20 17:26:56.000,0.55,0.11,-9.49,22.72,20.00,46.60,0.82,103060.98,-156.25,179.32,-3.29
2018-10-20 17:26:57.500,0.76,0.05,-9.67,22.71,19.00,46.61,0.82,103060.17,-156.18,179.73,-4.47
2018-10-20 17:26:57.000,0.57,0.14,-9.28,22.72,20.00,46.61,0.82,103056.30,-155.83,179.13,-3.48
2018-10-20 17:26:58.500,0.59,-0.02,-9.22,22.72,17.00,46.61,0.82,103064.57,-156.57,-179.89,-3.68
2018-10-20 17:26:58.000,0.57,0.00,-9.13,22.72,19.00,46.60,0.82,103056.30,-155.83,180.01,-3.54
2018-10-20 17:26:59.500,0.87,0.11,-9.44,22.72,19.00,46.60,0.82,103058.22,-156.00,179.32,-5.28
2018-10-20 17:26:59.000,0.54,0.02,-9.17,22.72,19.00,46.61,0.82,103061.81,-156.33,179.89,-3.35
2018-10-20 17:27:0.500,0.49,0.12,-9.57,22.72,17.00,46.60,0.82,103059.05,-156.08,179.27,-2.92
2018-10-20 17:27:0.000,0.51,0.15,-9.25,22.72,17.00,46.60,0.82,103067.33,-156.82,179.06,-3.14
2018-10-20 17:27:1.500,0.43,0.07,-9.50,22.71,17.00,46.60,0.82,103057.41,-155.93,179.61,-2.60
2018-10-20 17:27:1.000,0.53,0.11,-9.50,22.72,19.00,46.60,0.82,103060.98,-156.25,179.38,-3.17
2018-10-20 17:27:2.500,0.56,0.16,-9.07,22.72,17.00,46.59,0.82,103059.05,-156.08,178.98,-3.50
2018-10-20 17:27:2.000,0.53,0.14,-9.52,22.73,17.00,46.58,0.82,103065.41,-156.65,179.15,-3.17
2018-10-20 17:27:3.500,0.59,0.08,-9.73,22.71,20.00,46.60,0.82,103060.17,-156.18,179.56,-3.49
2018-10-20 17:27:3.000,0.49,0.06,-9.50,22.72,19.00,46.60,0.82,103064.57,-156.57,179.67,-2.94
2018-10-20 17:27:4.500,0.55,0.14,-9.49,22.71,17.00,46.58,0.82,103060.17,-156.18,179.15,-3.29
2018-10-20 17:27:4.000,0.57,0.07,-9.39,22.72,17.00,46.59,0.82,103069.27,-157.00,179.60,-3.50
2018-10-20 17:27:5.500,0.49,0.06,-9.11,22.71,17.00,46.61,0.82,103054.66,-155.68,179.65,-3.07
2018-10-20 17:27:5.000,0.60,0.01,-9.49,22.72,17.00,46.60,0.82,103056.30,-155.83,179.96,-3.64
2018-10-20 17:27:6.500,0.59,0.15,-9.38,22.71,17.00,46.60,0.82,103062.94,-156.43,179.08,-3.62
2018-10-20 17:27:6.000,0.54,0.10,-9.43,22.72,20.00,46.59,0.82,103064.57,-156.57,179.43,-3.26
2018-10-20 17:27:7.500,0.44,0.12,-9.18,22.72,19.00,46.60,0.82,103064.57,-156.57,179.24,-2.75
2018-10-20 17:27:7.000,0.53,0.10,-9.44,22.72,20.00,46.60,0.82,103056.30,-155.83,179.43,-3.20
2018-10-20 17:27:8.500,0.48,0.07,-9.22,22.71,17.00,46.59,0.82,103060.17,-156.18,179.60,-2.97
2018-10-20 17:27:8.000,0.52,0.10,-9.48,22.72,17.00,46.60,0.82,103056.30,-155.83,179.43,-3.12
2018-10-20 17:27:9.500,0.53,0.03,-9.08,22.71,17.00,46.59,0.82,103054.66,-155.68,179.83,-3.32
2018-10-20 17:27:9.000,0.62,0.11,-9.51,22.72,17.00,46.59,0.82,103053.53,-155.58,179.38,-3.75
2018-10-20 17:27:10.500,0.51,0.04,-9.49,22.72,17.00,46.60,0.82,103058.22,-156.00,179.78,-3.06
2018-10-20 17:27:10.000,0.76,0.03,-9.06,22.72,19.00,46.60,0.82,103058.22,-156.00,179.83,-4.77
2018-10-20 17:27:11.500,0.57,0.13,-9.77,22.72,17.00,46.60,0.82,103063.74,-156.50,179.23,-3.31
2018-10-20 17:27:11.000,0.73,0.10,-9.45,22.72,20.00,46.59,0.82,103058.22,-156.00,179.43,-4.40
2018-10-20 17:27:12.500,0.53,0.20,-9.24,22.71,17.00,46.60,0.82,103054.66,-155.68,178.77,-3.26
2018-10-20 17:27:12.000,0.54,0.19,-9.28,22.72,19.00,46.60,0.82,103060.98,-156.25,178.83,-3.31
2018-10-20 17:27:13.500,0.57,0.17,-9.33,22.72,20.00,46.58,0.82,103060.98,-156.25,178.95,-3.47
2018-10-20 17:27:13.000,0.59,0.11,-9.23,22.72,18.00,46.58,0.82,103059.05,-156.08,179.30,-3.68
2018-10-20 17:27:14.500,0.63,0.14,-9.52,22.72,17.00,46.59,0.82,103060.98,-156.25,179.15,-3.80
2018-10-20 17:27:14.000,0.65,0.11,-9.51,22.72,17.00,46.59,0.82,103063.74,-156.50,179.38,-3.92
2018-10-20 17:27:15.500,0.70,0.10,-9.31,22.71,19.00,46.59,0.82,103056.59,-155.86,179.42,-4.30
2018-10-20 17:27:15.000,0.44,0.15,-9.45,22.72,19.00,46.59,0.82,103061.81,-156.33,179.08,-2.67
2018-10-20 17:27:16.500,0.52,0.07,-9.22,22.71,17.00,46.61,0.82,103060.17,-156.18,179.60,-3.21
2018-10-20 17:27:16.000,0.51,0.13,-9.24,22.71,19.00,46.60,0.82,103060.17,-156.18,179.18,-3.14
2018-10-20 17:27:17.500,0.52,0.04,-9.01,22.71,17.00,46.60,0.82,103060.17,-156.18,179.77,-3.28
2018-10-20 17:27:17.000,0.63,0.13,-9.37,22.72,20.00,46.60,0.82,103059.05,-156.08,179.19,-3.86
2018-10-20 17:27:18.500,0.50,0.10,-9.40,22.72,17.00,46.58,0.82,103055.45,-155.75,179.43,-3.03
2018-10-20 17:27:18.000,0.47,0.16,-9.61,22.72,19.00,46.58,0.82,103063.74,-156.50,179.04,-2.80
2018-10-20 17:27:19.500,0.48,0.13,-9.40,22.71,19.00,46.57,0.82,103057.41,-155.93,179.20,-2.92
2018-10-20 17:27:19.000,0.52,0.06,-9.38,22.72,18.00,46.58,0.82,103060.98,-156.25,179.66,-3.16
2018-10-20 17:27:20.500,0.49,0.11,-9.31,22.71,17.00,46.58,0.82,103060.17,-156.18,179.36,-3.00
2018-10-20 17:27:20.000,0.46,0.06,-9.38,22.72,17.00,46.59,0.82,103056.30,-155.83,179.66,-2.81
2018-10-20 17:27:21.500,0.50,0.11,-9.18,22.72,19.00,46.59,0.82,103064.57,-156.57,179.36,-3.11
2018-10-20 17:27:21.000,0.63,0.18,-9.61,22.72,20.00,46.59,0.82,103064.57,-156.57,178.93,-3.76
2018-10-20 17:27:22.500,0.41,0.17,-9.33,22.72,17.00,46.59,0.82,103059.05,-156.08,178.95,-2.53
2018-10-20 17:27:22.000,0.58,0.13,-9.45,22.72,17.00,46.59,0.82,103052.70,-155.51,179.20,-3.54
2018-10-20 17:27:23.500,0.67,0.18,-9.65,22.71,17.00,46.60,0.82,103057.41,-155.93,178.93,-3.98
2018-10-20 17:27:23.000,0.55,0.11,-9.43,22.71,20.00,46.60,0.82,103057.41,-155.93,179.37,-3.32
2018-10-20 17:27:24.500,0.59,0.08,-9.59,22.73,17.00,46.59,0.82,103065.41,-156.65,179.56,-3.54
2018-10-20 17:27:24.000,0.65,0.12,-9.29,22.71,17.00,46.58,0.82,103065.70,-156.68,179.25,-4.01
2018-10-20 17:27:25.500,0.41,0.17,-9.31,22.71,19.00,46.60,0.82,103057.41,-155.93,178.95,-2.53
2018-10-20 17:27:25.000,0.43,0.14,-9.18,22.73,19.00,46.59,0.82,103062.64,-156.40,179.12,-2.69
2018-10-20 17:27:26.500,0.53,0.12,-9.62,22.72,20.00,46.58,0.82,103063.74,-156.50,179.27,-3.14
2018-10-20 17:27:26.000,0.48,0.12,-9.27,22.71,17.00,46.59,0.82,103057.41,-155.93,179.24,-2.96
2018-10-20 17:27:27.500,0.44,0.07,-9.30,22.73,19.00,46.60,0.82,103062.64,-156.40,179.60,-2.71
2018-10-20 17:27:27.000,0.60,0.06,-9.44,22.73,20.00,46.58,0.82,103057.13,-155.90,179.66,-3.66
2018-10-20 17:27:28.500,0.57,0.03,-9.74,22.72,17.00,46.60,0.82,103060.98,-156.25,179.84,-3.38
2018-10-20 17:27:28.000,0.57,0.10,-9.71,22.72,17.00,46.60,0.82,103064.57,-156.57,179.45,-3.33
2018-10-20 17:27:29.500,0.55,0.09,-9.42,22.71,19.00,46.59,0.82,103053.83,-155.61,179.49,-3.32
2018-10-20 17:27:29.000,0.55,0.24,-9.24,22.72,19.00,46.59,0.82,103058.22,-156.00,178.53,-3.38
2018-10-20 17:27:30.500,0.57,0.11,-9.51,22.72,17.00,46.59,0.82,103056.30,-155.83,179.38,-3.46
2018-10-20 17:27:30.000,0.56,0.13,-9.38,22.72,17.00,46.60,0.82,103059.05,-156.08,179.19,-3.39
2018-10-20 17:27:31.500,0.64,0.11,-9.32,22.72,17.00,46.59,0.82,103060.98,-156.25,179.37,-3.94
2018-10-20 17:27:31.000,0.67,0.14,-9.18,22.71,20.00,46.59,0.82,103060.17,-156.18,179.12,-4.18
2018-10-20 17:27:32.500,0.58,0.12,-9.45,22.71,17.00,46.58,0.82,103054.66,-155.68,179.26,-3.54
2018-10-20 17:27:32.000,0.64,0.09,-9.52,22.71,17.00,46.58,0.82,103060.17,-156.18,179.49,-3.86
2018-10-20 17:27:33.500,0.68,0.14,-9.19,22.71,20.00,46.59,0.82,103057.41,-155.93,179.12,-4.23
2018-10-20 17:27:33.000,0.57,0.05,-9.47,22.72,19.00,46.58,0.82,103060.98,-156.25,179.72,-3.47
2018-10-20 17:27:34.500,0.54,0.07,-9.26,22.71,17.00,46.60,0.82,103056.59,-155.86,179.60,-3.31
2018-10-20 17:27:34.000,0.47,0.05,-9.42,22.72,17.00,46.60,0.82,103058.22,-156.00,179.72,-2.85
2018-10-20 17:27:35.500,0.58,0.06,-9.53,22.71,20.00,46.60,0.82,103054.66,-155.68,179.67,-3.51
2018-10-20 17:27:35.000,0.57,0.12,-9.65,22.71,19.00,46.59,0.82,103060.17,-156.18,179.27,-3.35
2018-10-20 17:27:36.500,0.56,0.09,-9.02,22.72,17.00,46.60,0.82,103061.81,-156.33,179.47,-3.52
2018-10-20 17:27:36.000,0.68,0.02,-9.60,22.72,17.00,46.59,0.82,103060.98,-156.25,179.90,-4.05
2018-10-20 17:27:37.500,0.57,0.08,-9.66,22.71,19.00,46.59,0.82,103056.59,-155.86,179.56,-3.35
2018-10-20 17:27:37.000,0.77,0.05,-9.52,22.71,19.00,46.60,0.82,103062.94,-156.43,179.73,-4.60
2018-10-20 17:27:38.500,0.54,0.05,-9.32,22.72,17.00,46.59,0.82,103064.57,-156.57,179.72,-3.29
2018-10-20 17:27:38.000,0.55,0.10,-9.28,22.72,17.00,46.60,0.82,103061.81,-156.33,179.42,-3.37
2018-10-20 17:27:39.500,0.47,0.10,-9.51,22.71,20.00,46.59,0.82,103054.66,-155.68,179.44,-2.83
2018-10-20 17:27:39.000,0.56,0.06,-9.44,22.71,19.00,46.59,0.82,103051.90,-155.43,179.66,-3.37
2018-10-20 17:27:40.500,0.69,0.10,-9.31,22.71,19.00,46.60,0.82,103057.41,-155.93,179.42,-4.24
2018-10-20 17:27:40.000,0.73,0.09,-9.55,22.71,17.00,46.61,0.82,103057.41,-155.93,179.50,-4.36
2018-10-20 17:27:41.500,0.70,0.03,-9.14,22.73,20.00,46.60,0.82,103059.88,-156.15,179.83,-4.38
2018-10-20 17:27:41.000,0.58,0.10,-9.24,22.71,17.00,46.60,0.82,103057.41,-155.93,179.42,-3.62
2018-10-20 17:27:42.500,0.62,0.14,-9.31,22.71,20.00,46.60,0.82,103057.41,-155.93,179.13,-3.83
2018-10-20 17:27:42.000,0.56,0.13,-9.54,22.72,17.00,46.59,0.82,103060.98,-156.25,179.21,-3.33
2018-10-20 17:27:43.500,0.61,0.15,-9.48,22.72,19.00,46.61,0.82,103061.81,-156.33,179.09,-3.70
2018-10-20 17:27:43.000,0.51,0.01,-9.21,22.71,19.00,46.60,0.82,103062.94,-156.43,179.95,-3.16
2018-10-20 17:27:44.500,0.69,0.10,-9.26,22.72,20.00,46.59,0.82,103063.74,-156.50,179.42,-4.26
2018-10-20 17:27:44.000,0.53,0.03,-9.21,22.72,17.00,46.59,0.82,103059.05,-156.08,179.83,-3.28
2018-10-20 17:27:45.500,0.64,0.07,-9.58,22.72,19.00,46.60,0.82,103059.05,-156.08,179.61,-3.83
2018-10-20 17:27:45.000,0.53,0.06,-9.39,22.72,20.00,46.58,0.82,103058.22,-156.00,179.66,-3.21
2018-10-20 17:27:46.500,0.43,0.11,-9.49,22.72,17.00,46.60,0.82,103058.22,-156.00,179.38,-2.60
